id,ordtyr,ordlyr,ord2yr,ord3yr,ordhist,sprord,sumord,fallord,winord,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
4878850,0,0,0,0,1,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4879066,0,0,0,1,3,2,7,3,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0
4879481,1,0,1,0,2,6,4,2,6,1,0,0,1,0,0,0,0,0,0,0,3,7,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
4879635,0,0,0,1,2,0,9,12,4,1,0,1,0,0,0,0,0,0,2,0,2,0,1,0,1,0,2,0,5,7,1,0,0,0,0,1,1,0,0
4880676,1,1,0,1,1,3,5,0,7,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,2,3,0,0,0,0,1,1,1,0,2
4880773,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4881044,0,1,1,1,3,7,0,4,7,0,0,0,0,0,0,0,0,2,2,0,8,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4882741,1,1,1,1,2,8,9,15,10,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,1,0,1,0,0
4883365,0,0,0,1,2,0,2,0,5,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886070,0,0,0,0,3,12,6,7,1,0,0,0,0,1,1,0,0,4,1,10,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
4887034,1,1,1,1,3,79,55,18,12,0,1,0,0,6,10,0,0,12,40,0,7,1,1,0,27,2,0,0,12,9,2,15,0,0,10,3,5,1,0
4887530,0,1,1,1,4,23,27,20,11,0,0,0,0,4,1,0,0,1,0,0,4,14,3,0,16,0,2,3,3,5,2,4,0,0,0,2,0,0,17
4888030,1,1,1,1,3,65,40,31,30,3,0,0,1,0,3,0,1,3,38,0,27,79,0,0,0,2,4,0,1,0,0,0,0,0,1,0,2,1,0
4888170,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4889975,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4890388,1,1,1,1,3,28,39,32,51,3,1,2,1,2,19,0,1,7,4,1,41,5,0,0,3,1,1,1,26,5,7,1,0,0,9,2,4,0,3
4890736,1,0,0,0,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4890973,0,1,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
4891449,1,1,1,1,3,46,54,45,57,5,1,5,2,0,8,1,0,14,11,1,46,28,2,1,3,1,1,0,6,19,12,2,1,0,24,4,3,0,1
4891759,0,1,1,1,3,4,6,12,4,3,0,0,0,1,0,0,0,0,5,0,3,4,0,0,2,1,2,0,0,1,0,1,0,0,3,0,0,0,0
4891961,0,0,0,1,2,4,3,3,4,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0
4892577,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4892755,1,1,1,1,3,14,3,25,14,2,2,2,0,0,0,0,0,0,2,0,3,13,0,0,0,1,0,0,7,10,0,0,0,0,2,1,1,10,0
4892992,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1
4893182,0,0,1,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4893999,1,1,1,1,0,4,2,0,13,1,0,0,0,2,11,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4894170,1,1,0,1,3,0,8,3,5,1,0,0,0,0,2,0,1,2,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,1
4894820,1,0,1,1,2,10,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,3,1,0,0,0
4896238,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4896947,0,0,1,1,2,10,7,8,6,0,0,0,0,0,0,0,1,0,0,0,8,0,3,0,1,1,0,2,1,7,1,3,0,0,1,1,0,0,1
4897269,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
4897463,0,0,0,1,2,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4897501,1,1,1,1,4,14,23,14,30,5,1,1,0,0,3,0,0,3,11,0,13,12,2,0,0,2,0,0,6,18,0,1,0,0,3,0,0,0,0
4897536,0,0,0,1,2,3,4,2,3,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
4897820,0,0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
4897900,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4898281,0,0,0,0,2,3,3,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4898486,0,0,0,0,1,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899504,0,1,0,1,1,2,11,2,3,0,0,0,0,0,0,0,0,1,2,0,4,5,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0
4899806,1,1,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
4900987,0,1,1,1,3,2,10,9,8,2,0,0,0,0,0,0,0,0,2,0,7,4,1,0,1,2,0,0,6,0,2,0,0,0,1,0,1,0,0
4901231,1,1,1,1,3,25,13,5,10,5,0,1,0,2,2,1,1,0,13,0,3,5,1,1,0,0,1,0,0,12,2,0,0,0,1,0,1,0,1
4901274,0,1,1,1,1,4,4,6,10,2,0,2,0,0,0,0,1,1,8,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,2,0
4901371,0,1,1,1,2,4,12,3,0,0,0,0,0,1,3,0,0,0,2,0,5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,2,0,0,0
4901894,0,1,1,0,2,2,3,3,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4901967,0,0,0,1,2,5,9,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4902262,0,0,1,1,4,9,6,14,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,5,3,0,6,2,1,1,0,0,4,0,0,0,0
4902432,0,0,0,0,1,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4902530,0,0,1,1,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
4902548,0,0,0,1,2,26,0,0,21,0,0,1,0,0,11,2,0,3,0,0,15,4,3,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0
4902750,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4904311,1,0,0,0,4,4,0,8,5,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,1,1,1,0,0,0,0,2,0,1,0,1
4904338,0,1,1,1,3,20,14,14,24,3,0,1,0,0,9,0,0,2,7,3,19,4,0,0,1,1,0,0,1,1,16,0,0,0,2,0,2,0,0
4905164,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4905172,0,1,1,1,1,11,8,12,10,3,1,3,0,0,0,0,0,2,5,0,5,1,0,0,0,2,0,2,4,2,0,2,0,0,1,0,5,0,3
4905318,0,0,0,1,1,0,0,10,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0
4906080,0,0,1,1,4,8,30,7,21,4,1,1,1,0,3,0,0,1,0,7,2,8,0,0,0,0,3,0,1,21,1,0,0,0,2,8,1,0,1
4907213,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
4908309,0,0,0,1,2,0,4,5,10,1,0,0,0,1,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
4908554,1,0,0,0,2,4,4,3,2,1,0,0,0,0,1,0,0,0,1,0,1,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4909119,0,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,1,1
4909968,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
4910443,1,1,1,1,3,27,13,7,2,3,0,0,1,1,1,0,2,0,0,0,1,3,1,0,1,1,0,0,4,9,0,11,0,0,1,0,9,0,0
4910494,0,0,1,1,2,0,17,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,1,0,3,0,0,2,0,0,0,0
4910516,1,0,0,1,2,6,8,11,6,0,0,2,0,1,3,0,1,0,1,0,9,1,0,0,0,0,0,0,4,4,1,0,0,0,3,0,0,0,1
4912292,0,0,0,0,1,3,3,4,3,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0
4912861,0,1,1,1,2,2,4,9,1,0,0,0,0,0,4,0,0,0,0,2,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4913205,0,1,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
4914635,1,0,0,1,1,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4915615,0,0,0,0,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0
4915763,1,0,0,0,1,2,8,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
4915976,1,1,1,1,1,6,10,4,12,2,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,4,6,0,0,0,0,7,4,0,0,0
4916115,0,1,1,1,2,0,25,17,29,1,1,2,0,0,0,0,0,2,0,0,38,22,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
4916190,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916280,0,1,1,1,3,8,3,2,13,0,0,0,0,0,5,1,0,0,1,0,0,5,0,0,1,0,0,0,0,11,0,2,0,0,0,0,0,0,0
4916379,0,1,0,1,3,6,18,0,27,0,0,0,0,0,5,0,2,2,2,0,5,0,0,0,4,0,0,0,9,5,2,2,0,0,0,0,0,0,13
4916875,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
4917138,0,0,0,1,3,14,0,7,1,0,0,0,0,0,0,0,1,2,0,0,10,0,0,0,5,1,0,0,0,0,0,0,0,0,1,1,1,0,0
4917367,0,1,0,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4917464,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917952,1,1,1,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4918010,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0
4918193,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918398,0,0,0,1,1,6,9,0,0,0,0,0,0,1,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,2
4918746,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4919068,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4919670,1,1,1,1,2,10,19,15,17,3,2,3,2,1,6,0,2,3,15,0,6,5,0,0,2,0,0,0,1,2,0,5,0,0,0,0,3,0,0
4920139,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
4920970,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921488,1,1,1,1,2,2,12,9,8,0,0,0,0,0,0,0,0,0,3,0,6,9,0,0,0,0,0,0,0,5,1,0,0,0,5,2,0,0,0
4921801,0,1,0,0,4,4,3,0,24,6,2,1,2,5,3,0,0,1,1,0,3,1,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0
4921844,1,0,0,0,2,5,10,4,10,1,0,3,1,0,4,0,1,6,2,1,3,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1
4921968,0,0,0,0,2,6,10,3,2,3,0,0,0,0,0,0,0,0,3,0,1,3,1,0,2,2,0,0,2,2,0,0,0,0,1,0,1,0,0
4922069,1,0,1,1,2,0,0,8,5,0,0,0,3,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
4922417,1,1,0,1,1,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5,0,1,0,0,4,1,0,0,0
4923030,0,0,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
4923871,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4924126,1,1,1,1,1,4,1,6,4,1,0,1,0,0,4,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
4924797,0,1,1,1,3,0,8,2,8,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,2,2,0,2,0,0,1,1,1,0,0
4925076,1,1,1,1,3,4,5,5,8,0,0,0,0,0,0,0,0,0,1,0,14,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
4925084,1,1,1,1,1,2,2,4,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,12,0,5,0,0,0,0,0,0,0
4925092,0,1,1,0,2,8,10,12,15,0,0,0,0,1,11,0,1,0,0,0,6,0,1,1,1,0,0,0,3,7,0,6,0,0,2,3,1,0,1
4925599,0,0,1,1,2,0,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0
4925955,0,0,1,1,2,5,3,1,4,0,0,1,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4925971,0,0,1,0,1,3,0,4,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0
4926200,1,1,1,1,3,16,12,3,14,0,0,2,0,0,5,0,0,0,1,0,8,20,0,0,0,0,0,1,3,2,0,1,0,0,0,2,0,0,0
4926269,0,0,1,1,3,3,3,12,11,0,0,0,0,0,1,0,0,1,4,0,3,3,0,0,0,1,0,0,8,3,0,1,0,0,4,0,0,0,0
4926323,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4926439,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4926641,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
4927990,0,0,1,1,1,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0
4928326,1,1,1,1,3,6,23,10,14,1,0,0,0,0,5,0,1,0,17,0,9,7,0,0,4,0,0,0,5,3,1,0,0,0,0,0,0,0,0
4928679,1,1,1,0,1,4,0,0,12,0,0,0,0,0,2,0,0,1,1,0,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
4928903,0,1,1,1,4,9,2,12,10,0,0,0,0,2,2,0,1,1,0,0,12,0,0,0,1,0,1,1,0,3,0,3,1,0,0,1,3,0,1
4929004,0,0,1,1,4,118,84,62,119,7,1,12,4,5,135,0,2,11,8,0,23,3,0,1,33,6,0,3,8,59,19,5,0,1,21,7,5,4,0
4931394,0,0,0,0,2,0,0,0,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4931971,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932285,1,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0
4932544,0,1,0,0,3,0,5,3,18,3,0,1,0,1,0,0,3,2,4,1,2,2,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0
4932668,1,1,1,0,3,9,13,7,5,1,0,3,0,0,1,0,2,0,2,0,3,4,0,0,0,1,1,0,1,1,0,1,0,0,2,1,0,9,1
4932951,1,1,1,1,4,13,16,7,9,4,3,2,4,1,6,1,0,1,2,0,3,4,0,0,6,0,0,0,1,2,0,0,0,0,1,1,0,0,3
4933788,0,0,0,0,3,0,0,4,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
4934997,1,1,1,1,3,9,13,18,20,0,0,0,0,0,5,0,0,10,5,0,2,0,0,0,2,1,0,0,5,7,2,8,0,0,9,3,1,0,0
4935080,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935500,0,0,1,0,1,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
4936116,0,0,1,1,4,32,22,22,14,4,0,6,0,0,0,0,2,3,3,0,17,2,1,0,3,3,0,1,9,16,2,7,0,0,5,2,2,1,1
4936302,0,0,0,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3
4938461,1,1,1,0,0,8,7,1,5,0,0,0,0,0,2,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4938542,1,1,1,0,0,7,5,6,4,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0
4938704,0,1,1,1,2,58,16,14,56,0,1,0,1,2,7,0,1,5,1,0,21,7,0,0,5,0,2,1,76,0,0,0,0,0,0,0,9,3,2
4938771,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939212,0,1,1,1,2,29,10,3,7,1,0,3,0,10,19,0,0,1,0,0,2,4,0,1,1,0,0,1,0,4,0,0,0,0,0,0,2,0,0
4939263,1,1,1,0,0,6,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,0
4940016,0,0,1,1,2,0,8,10,9,3,0,0,0,1,1,0,1,3,0,0,6,0,0,0,2,0,0,0,3,3,0,3,0,0,0,0,1,0,0
4940890,0,1,1,1,3,3,0,10,12,6,3,2,0,0,0,0,0,0,1,0,1,7,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4940903,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4941497,0,1,1,0,0,8,5,0,7,0,0,0,0,3,1,0,0,0,4,0,1,0,0,0,1,0,0,0,0,3,4,1,0,0,1,0,1,0,0
4941624,0,0,0,1,1,0,4,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
4942973,0,0,1,0,1,0,0,13,9,0,0,1,0,0,1,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4943430,0,1,1,1,3,31,25,7,12,1,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,1,2,41,13,0,0,0,0,7,0,0,1,0
4943619,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4943848,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4944569,0,0,1,0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4944615,0,1,1,0,3,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
4944976,1,1,1,1,0,9,2,10,6,1,0,0,0,1,4,0,0,0,0,0,7,4,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
4945859,0,1,1,1,3,4,8,9,20,2,1,1,0,0,2,0,0,1,9,0,5,5,0,0,0,0,0,0,6,1,4,2,0,0,2,0,0,0,0
4945891,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945964,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4946430,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4946898,0,0,1,1,2,7,0,21,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0
4947568,1,0,0,1,2,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
4947770,0,1,1,1,3,17,11,9,2,0,0,2,0,0,0,0,0,0,0,0,1,2,5,0,1,3,0,0,1,12,5,1,0,0,1,1,3,0,1
4948734,0,0,0,0,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
4948874,1,1,0,1,1,2,5,11,5,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,10,2,1,2,0,0,1,0,0,0,2
4949420,0,0,0,0,2,5,2,4,1,0,0,0,0,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
4949633,0,0,0,0,3,14,4,2,5,3,1,4,0,0,1,0,0,0,0,0,1,1,6,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0
4951603,0,0,0,1,2,4,0,12,3,0,0,1,1,0,0,0,1,0,2,0,2,1,1,0,0,1,0,1,1,2,2,1,0,0,0,0,1,1,0
4952359,0,0,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4952740,1,1,1,1,2,5,6,5,5,1,0,0,0,0,0,0,0,0,9,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2
4952901,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4954904,1,0,1,1,2,2,5,7,1,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0
4955200,0,0,1,1,3,4,3,2,14,0,1,1,0,2,0,0,0,0,1,0,3,0,0,0,0,1,0,0,3,6,0,4,0,0,1,0,0,0,0
4955315,0,0,1,0,2,0,11,9,6,0,0,0,1,0,0,0,0,1,1,0,12,3,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0
4955927,1,0,0,1,1,4,9,3,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0
4956826,0,1,1,0,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
4956974,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4957369,0,0,1,1,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4957725,0,1,0,0,2,11,6,9,4,1,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,1,1,3,0,6,1,0,3,0,1,0,2
4957784,1,0,1,1,3,12,23,11,12,4,3,0,0,1,5,0,3,8,4,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,6
